user_id,date,time,service_type,auth_status,region,device
299821,2026-01-16 16:45:09,Biometric,Success,MH,POS,358,OTP_TIMEOUT
879825,2026-01-16 16:45:09,Biometric,Success,DL,POS,1197,None
836772,2026-01-16 16:45:09,OTP,Success,DL,Mobile,612,BIO_FAIL
327785,2026-01-16 16:45:11,Biometric,Success,DL,POS,1322,BIO_FAIL
542271,2026-01-16 16:45:11,Biometric,Success,KA,POS,284,None
419423,2026-01-16 16:45:11,OTP,Success,KA,Mobile,285,None
351871,2026-01-16 16:45:11,OTP,Success,KA,Mobile,297,OTP_TIMEOUT
466667,2026-01-16 16:45:13,Biometric,Success,DL,POS,1191,BIO_FAIL
613662,2026-01-16 16:45:13,Biometric,Success,MH,Mobile,399,BIO_FAIL
389412,2026-01-16 16:45:13,OTP,Fail,DL,Mobile,502,None
814307,2026-01-16 16:45:13,Biometric,Success,KA,Mobile,248,NETWORK
650009,2026-01-16 16:45:15,Biometric,Success,DL,Mobile,164,BIO_FAIL
216705,2026-01-16 16:45:15,OTP,Success,DL,POS,435,None
701128,2026-01-16 16:45:15,Biometric,Success,MH,Mobile,671,OTP_TIMEOUT
838706,2026-01-16 16:45:15,OTP,Fail,KA,POS,227,NETWORK
598497,2026-01-16 16:45:17,Biometric,Success,MH,POS,196,None
706642,2026-01-16 16:45:17,OTP,Success,MH,POS,636,OTP_TIMEOUT
496310,2026-01-16 16:45:17,Biometric,Success,KA,Mobile,1211,NETWORK
124105,2026-01-16 16:45:17,OTP,Success,MH,POS,910,None
390271,2026-01-16 16:45:19,Biometric,Success,KA,POS,725,OTP_TIMEOUT
987616,2026-01-16 16:45:19,Biometric,Success,KA,Mobile,514,NETWORK
832608,2026-01-16 16:45:19,OTP,Fail,MH,POS,455,BIO_FAIL
541941,2026-01-16 16:45:19,OTP,Success,DL,POS,1091,NETWORK
549118,2026-01-16 16:45:21,OTP,Success,DL,POS,435,BIO_FAIL
277897,2026-01-16 16:45:21,OTP,Success,DL,Mobile,120,NETWORK
297427,2026-01-16 16:45:21,OTP,Success,KA,POS,304,None
789441,2026-01-16 16:45:21,Biometric,Success,DL,Mobile,317,NETWORK
629917,2026-01-16 16:45:23,OTP,Fail,DL,POS,1193,None
745782,2026-01-16 16:45:23,OTP,Success,KA,POS,667,BIO_FAIL
887241,2026-01-16 16:45:23,OTP,Success,MH,Mobile,1082,None
708667,2026-01-16 16:45:23,Biometric,Success,DL,Mobile,1237,None
390138,2026-01-16 16:45:25,Biometric,Success,DL,Mobile,294,BIO_FAIL
633287,2026-01-16 16:45:25,OTP,Success,KA,POS,897,NETWORK
771482,2026-01-16 16:45:25,OTP,Success,KA,POS,1132,NETWORK
767116,2026-01-16 16:45:25,Biometric,Success,MH,Mobile,1395,NETWORK
984331,2026-01-16 16:45:27,OTP,Success,DL,POS,1111,BIO_FAIL
770851,2026-01-16 16:45:27,OTP,Fail,MH,POS,106,NETWORK
800684,2026-01-16 16:45:27,OTP,Success,DL,POS,680,OTP_TIMEOUT
271173,2026-01-16 16:45:27,OTP,Success,KA,Mobile,805,BIO_FAIL
305011,2026-01-16 16:45:29,OTP,Success,MH,POS,837,NETWORK
232855,2026-01-16 16:45:29,OTP,Success,KA,Mobile,830,NETWORK
902980,2026-01-16 16:45:29,Biometric,Fail,MH,POS,1282,None
488123,2026-01-16 16:45:29,OTP,Success,KA,Mobile,1131,BIO_FAIL
107370,2026-01-16 16:45:31,Biometric,Success,DL,POS,1471,NETWORK
669101,2026-01-16 16:45:31,OTP,Success,KA,Mobile,603,NETWORK
156233,2026-01-16 16:45:31,OTP,Success,MH,Mobile,1004,None
735485,2026-01-16 16:45:31,OTP,Success,DL,Mobile,1457,NETWORK
721416,2026-01-16 16:45:33,OTP,Success,DL,POS,1428,BIO_FAIL
845520,2026-01-16 16:45:33,OTP,Success,MH,Mobile,1200,OTP_TIMEOUT
566804,2026-01-16 16:45:33,Biometric,Success,MH,Mobile,689,OTP_TIMEOUT
113191,2026-01-16 16:45:33,OTP,Success,DL,POS,854,BIO_FAIL
139742,2026-01-16 16:45:35,OTP,Success,MH,POS,1378,OTP_TIMEOUT
439478,2026-01-16 16:45:35,Biometric,Success,MH,Mobile,117,None
466794,2026-01-16 16:45:35,Biometric,Fail,DL,POS,349,BIO_FAIL
700548,2026-01-16 16:45:35,Biometric,Fail,MH,Mobile,1222,NETWORK
584147,2026-01-16 16:45:37,OTP,Success,MH,Mobile,1294,NETWORK
944260,2026-01-16 16:45:37,OTP,Success,MH,POS,194,OTP_TIMEOUT
273148,2026-01-16 16:45:37,Biometric,Success,KA,Mobile,126,None
596614,2026-01-16 16:45:37,Biometric,Success,KA,POS,139,BIO_FAIL
741311,2026-01-16 16:45:39,OTP,Success,DL,POS,449,OTP_TIMEOUT
387754,2026-01-16 16:45:39,OTP,Success,KA,Mobile,850,None
883388,2026-01-16 16:45:39,Biometric,Fail,MH,Mobile,1312,OTP_TIMEOUT
152967,2026-01-16 16:45:39,Biometric,Success,DL,POS,1242,BIO_FAIL
560552,2026-01-16 16:45:41,OTP,Fail,KA,POS,635,OTP_TIMEOUT
640517,2026-01-16 16:45:41,OTP,Success,KA,POS,202,BIO_FAIL
200738,2026-01-16 16:45:41,OTP,Fail,MH,POS,1205,NETWORK
119243,2026-01-16 16:45:41,Biometric,Success,KA,Mobile,225,NETWORK
405605,2026-01-16 16:45:43,Biometric,Success,DL,POS,250,NETWORK
648357,2026-01-16 16:45:43,Biometric,Success,MH,Mobile,1271,BIO_FAIL
567453,2026-01-16 16:45:43,Biometric,Success,MH,POS,417,None
255015,2026-01-16 16:45:43,OTP,Fail,KA,Mobile,1221,None
726658,2026-01-16 16:45:45,OTP,Success,MH,Mobile,998,OTP_TIMEOUT
711532,2026-01-16 16:45:45,OTP,Success,MH,Mobile,785,NETWORK
932664,2026-01-16 16:45:45,OTP,Success,MH,POS,352,None
212008,2026-01-16 16:45:45,Biometric,Fail,DL,POS,212,NETWORK
728877,2026-01-16 16:45:47,Biometric,Fail,MH,Mobile,1082,NETWORK
488424,2026-01-16 16:45:47,OTP,Success,KA,POS,1360,NETWORK
120375,2026-01-16 16:45:47,OTP,Fail,KA,POS,205,OTP_TIMEOUT
756617,2026-01-16 16:45:47,OTP,Fail,MH,POS,743,NETWORK
861636,2026-01-16 16:45:49,Biometric,Success,KA,Mobile,1468,NETWORK
690907,2026-01-16 16:45:49,Biometric,Fail,MH,Mobile,800,OTP_TIMEOUT
953305,2026-01-16 16:45:49,Biometric,Success,DL,Mobile,674,BIO_FAIL
940170,2026-01-16 16:45:49,Biometric,Success,DL,Mobile,805,OTP_TIMEOUT
485295,2026-01-16 16:45:51,OTP,Success,KA,POS,1003,BIO_FAIL
794714,2026-01-16 16:45:51,OTP,Success,KA,Mobile,932,BIO_FAIL
910471,2026-01-16 16:45:51,Biometric,Success,KA,Mobile,990,None
315865,2026-01-16 16:45:51,Biometric,Success,MH,POS,902,None
185285,2026-01-16 16:45:53,Biometric,Success,KA,POS,995,OTP_TIMEOUT
740948,2026-01-16 16:45:53,Biometric,Success,KA,POS,1193,NETWORK
173794,2026-01-16 16:45:53,Biometric,Success,KA,POS,233,BIO_FAIL
565563,2026-01-16 16:45:53,Biometric,Success,KA,Mobile,1290,OTP_TIMEOUT
736953,2026-01-16 16:45:55,OTP,Success,KA,Mobile,571,OTP_TIMEOUT
266866,2026-01-16 16:45:55,OTP,Fail,DL,Mobile,1053,NETWORK
907549,2026-01-16 16:45:55,Biometric,Fail,KA,POS,940,OTP_TIMEOUT
285844,2026-01-16 16:45:56,Biometric,Success,MH,Mobile,729,None
137678,2026-01-16 16:45:57,OTP,Success,MH,Mobile,108,BIO_FAIL
133217,2026-01-16 16:45:57,OTP,Fail,MH,POS,841,NETWORK
609094,2026-01-16 16:45:57,Biometric,Success,MH,Mobile,135,OTP_TIMEOUT
196747,2026-01-16 16:45:58,Biometric,Success,KA,POS,701,OTP_TIMEOUT
960281,2026-01-16 16:45:59,OTP,Fail,DL,POS,1092,OTP_TIMEOUT
905853,2026-01-16 16:45:59,OTP,Success,MH,Mobile,1314,OTP_TIMEOUT
193277,2026-01-16 16:45:59,OTP,Success,DL,POS,1343,BIO_FAIL
723851,2026-01-16 16:46:00,Biometric,Success,KA,POS,655,None
946475,2026-01-16 16:46:01,OTP,Success,DL,POS,899,BIO_FAIL
859796,2026-01-16 16:46:01,OTP,Success,DL,Mobile,439,OTP_TIMEOUT
696828,2026-01-16 16:46:01,OTP,Success,MH,POS,1116,BIO_FAIL
742141,2026-01-16 16:46:02,Biometric,Success,MH,Mobile,672,NETWORK
413345,2026-01-16 16:46:03,Biometric,Success,DL,POS,1436,OTP_TIMEOUT
423189,2026-01-16 16:46:03,OTP,Success,MH,POS,266,NETWORK
676523,2026-01-16 16:46:03,OTP,Success,MH,Mobile,531,NETWORK
634713,2026-01-16 16:46:04,OTP,Success,MH,Mobile,785,None
691811,2026-01-16 16:46:05,Biometric,Success,KA,POS,1203,OTP_TIMEOUT
189135,2026-01-16 16:46:05,OTP,Success,MH,Mobile,324,BIO_FAIL
668097,2026-01-16 16:46:05,Biometric,Success,KA,Mobile,1237,NETWORK
359525,2026-01-16 16:46:06,Biometric,Fail,KA,POS,343,OTP_TIMEOUT
876275,2026-01-16 16:46:07,Biometric,Fail,MH,Mobile,784,NETWORK
691139,2026-01-16 16:46:07,Biometric,Success,MH,POS,770,BIO_FAIL
375655,2026-01-16 16:46:07,OTP,Success,DL,POS,1152,BIO_FAIL
944474,2026-01-16 16:46:08,Biometric,Success,DL,Mobile,933,None
603168,2026-01-16 16:46:09,OTP,Success,KA,Mobile,1235,OTP_TIMEOUT
126406,2026-01-16 16:46:09,OTP,Success,DL,POS,1075,NETWORK
479827,2026-01-16 16:46:09,OTP,Success,MH,POS,1110,BIO_FAIL
358522,2026-01-16 16:46:10,OTP,Success,DL,POS,212,NETWORK
217992,2026-01-16 16:46:11,OTP,Success,DL,POS,241,OTP_TIMEOUT
287391,2026-01-16 16:46:11,Biometric,Success,MH,Mobile,376,None
450967,2026-01-16 16:46:11,Biometric,Success,MH,POS,1059,BIO_FAIL
869368,2026-01-16 16:46:12,Biometric,Fail,MH,POS,180,BIO_FAIL
952584,2026-01-16 16:46:13,Biometric,Success,KA,POS,682,BIO_FAIL
962221,2026-01-16 16:46:13,Biometric,Success,DL,Mobile,931,NETWORK
530526,2026-01-16 16:46:13,Biometric,Success,KA,POS,895,NETWORK
389960,2026-01-16 16:46:14,Biometric,Success,KA,Mobile,267,NETWORK
403394,2026-01-16 16:46:15,OTP,Success,KA,POS,974,NETWORK
492607,2026-01-16 16:46:15,Biometric,Success,DL,Mobile,1369,None
739275,2026-01-16 16:46:15,OTP,Success,MH,Mobile,433,BIO_FAIL
886855,2026-01-16 16:46:16,Biometric,Success,DL,POS,132,BIO_FAIL
270754,2026-01-16 16:46:17,Biometric,Success,MH,POS,671,BIO_FAIL
189235,2026-01-16 16:46:17,OTP,Success,KA,Mobile,1211,OTP_TIMEOUT
823243,2026-01-16 16:46:17,Biometric,Success,DL,Mobile,454,NETWORK
365857,2026-01-16 16:46:18,OTP,Success,DL,POS,1439,BIO_FAIL
465945,2026-01-16 16:46:19,OTP,Success,KA,Mobile,485,OTP_TIMEOUT
196885,2026-01-16 16:46:19,OTP,Fail,DL,POS,566,NETWORK
495775,2026-01-16 16:46:19,OTP,Success,DL,POS,497,NETWORK
647649,2026-01-16 16:46:20,Biometric,Success,MH,POS,448,NETWORK
329033,2026-01-16 16:46:21,Biometric,Success,MH,POS,197,BIO_FAIL
130373,2026-01-16 16:46:21,OTP,Success,MH,Mobile,856,None
220074,2026-01-16 16:46:21,OTP,Success,MH,POS,816,None
851664,2026-01-16 16:46:22,OTP,Success,KA,POS,626,NETWORK
458420,2026-01-16 16:46:23,OTP,Success,MH,Mobile,445,None
724723,2026-01-16 16:46:23,OTP,Success,KA,Mobile,1067,NETWORK
455315,2026-01-16 16:46:23,Biometric,Success,KA,Mobile,1029,BIO_FAIL
692364,2026-01-16 16:46:24,Biometric,Success,DL,Mobile,183,OTP_TIMEOUT
336668,2026-01-16 16:46:25,Biometric,Success,KA,Mobile,1484,BIO_FAIL
128349,2026-01-16 16:46:25,OTP,Success,MH,Mobile,802,NETWORK
685716,2026-01-16 16:46:25,Biometric,Success,DL,POS,746,OTP_TIMEOUT
748835,2026-01-16 16:46:26,OTP,Success,MH,POS,175,NETWORK
771580,2026-01-16 16:46:27,Biometric,Success,DL,Mobile,1213,OTP_TIMEOUT
336160,2026-01-16 16:46:27,OTP,Fail,KA,POS,735,OTP_TIMEOUT
814501,2026-01-16 16:46:27,Biometric,Success,DL,Mobile,131,NETWORK
318302,2026-01-16 16:46:28,Biometric,Success,KA,Mobile,124,OTP_TIMEOUT
223401,2026-01-16 16:46:29,Biometric,Success,KA,POS,857,NETWORK
386523,2026-01-16 16:46:29,Biometric,Success,MH,Mobile,303,None
407389,2026-01-16 16:46:29,Biometric,Success,KA,POS,643,OTP_TIMEOUT
826408,2026-01-16 16:46:30,Biometric,Success,KA,Mobile,405,NETWORK
624208,2026-01-16 16:46:31,Biometric,Success,MH,Mobile,557,BIO_FAIL
704398,2026-01-16 16:46:31,Biometric,Success,KA,POS,259,NETWORK
232401,2026-01-16 16:46:31,OTP,Success,KA,POS,785,OTP_TIMEOUT
621470,2026-01-16 16:46:32,Biometric,Success,DL,POS,1308,BIO_FAIL
531628,2026-01-16 16:46:33,OTP,Success,KA,Mobile,1481,OTP_TIMEOUT
228647,2026-01-16 16:46:33,Biometric,Fail,KA,Mobile,1296,OTP_TIMEOUT
164052,2026-01-16 16:46:33,OTP,Success,DL,Mobile,1210,None
332741,2026-01-16 16:46:34,OTP,Success,MH,POS,932,None
417689,2026-01-16 16:46:35,OTP,Success,KA,Mobile,1414,None
898621,2026-01-16 16:46:35,OTP,Fail,KA,POS,739,BIO_FAIL
548909,2026-01-16 16:46:35,OTP,Success,KA,Mobile,443,BIO_FAIL
571083,2026-01-16 16:46:36,OTP,Fail,MH,Mobile,336,NETWORK
740805,2026-01-16 16:46:37,Biometric,Fail,MH,Mobile,1059,NETWORK
876840,2026-01-16 16:46:37,Biometric,Success,KA,Mobile,833,None
117387,2026-01-16 16:46:37,Biometric,Success,DL,Mobile,338,BIO_FAIL
948738,2026-01-16 16:46:38,OTP,Success,DL,Mobile,661,BIO_FAIL
532736,2026-01-16 16:46:39,OTP,Success,KA,Mobile,1251,None
256603,2026-01-16 16:46:39,Biometric,Success,MH,Mobile,558,BIO_FAIL
581468,2026-01-16 16:46:39,OTP,Success,DL,POS,214,OTP_TIMEOUT
938723,2026-01-16 16:46:40,Biometric,Success,KA,POS,244,OTP_TIMEOUT
568898,2026-01-16 16:46:41,OTP,Success,MH,POS,888,OTP_TIMEOUT
551085,2026-01-16 16:46:41,OTP,Success,KA,Mobile,589,NETWORK
912597,2026-01-16 16:46:41,Biometric,Fail,DL,Mobile,1385,NETWORK
770350,2026-01-16 16:46:42,OTP,Success,MH,POS,381,OTP_TIMEOUT
239508,2026-01-16 16:46:43,Biometric,Success,DL,Mobile,1404,OTP_TIMEOUT
870590,2026-01-16 16:46:43,Biometric,Success,DL,POS,1073,None
613870,2026-01-16 16:46:43,Biometric,Success,DL,Mobile,749,None
217640,2026-01-16 16:46:44,OTP,Success,DL,POS,1242,NETWORK
708984,2026-01-16 16:46:45,OTP,Success,MH,Mobile,812,NETWORK
875862,2026-01-16 16:46:45,Biometric,Success,KA,POS,1002,BIO_FAIL
365803,2026-01-16 16:46:45,Biometric,Success,DL,Mobile,486,None
343868,2026-01-16 16:46:46,OTP,Success,DL,Mobile,101,None
755424,2026-01-16 16:46:47,Biometric,Success,MH,POS,1458,OTP_TIMEOUT
591336,2026-01-16 16:46:47,OTP,Success,DL,Mobile,1285,None
622553,2026-01-16 16:46:47,OTP,Success,DL,POS,1171,OTP_TIMEOUT
834333,2026-01-16 16:46:48,OTP,Success,DL,POS,273,NETWORK
766621,2026-01-16 16:46:49,OTP,Success,KA,POS,1429,None
301285,2026-01-16 16:46:49,OTP,Success,KA,POS,385,NETWORK
365544,2026-01-16 16:46:49,OTP,Success,DL,POS,620,BIO_FAIL
148275,2026-01-16 16:46:50,OTP,Success,DL,Mobile,1117,None
208700,2026-01-16 16:46:51,Biometric,Success,KA,POS,1214,None
278828,2026-01-16 16:46:51,OTP,Success,DL,POS,331,OTP_TIMEOUT
738038,2026-01-16 16:46:51,OTP,Success,KA,POS,1132,BIO_FAIL
307847,2026-01-16 16:46:52,Biometric,Success,MH,Mobile,550,None
958629,2026-01-16 16:46:53,OTP,Success,KA,POS,1127,OTP_TIMEOUT
687481,2026-01-16 16:46:53,Biometric,Success,KA,Mobile,309,NETWORK
278024,2026-01-16 16:46:53,Biometric,Success,MH,Mobile,876,NETWORK
130930,2026-01-16 16:46:54,Biometric,Success,DL,POS,1050,None
578172,2026-01-16 16:46:55,OTP,Success,DL,POS,793,BIO_FAIL
756709,2026-01-16 16:46:55,Biometric,Fail,MH,POS,383,OTP_TIMEOUT
194272,2026-01-16 16:46:55,Biometric,Fail,MH,Mobile,827,None
494577,2026-01-16 16:46:56,Biometric,Success,DL,Mobile,1071,BIO_FAIL
669676,2026-01-16 16:46:57,OTP,Fail,KA,POS,613,BIO_FAIL
898132,2026-01-16 16:46:57,OTP,Success,DL,Mobile,901,None
816998,2026-01-16 16:46:57,Biometric,Success,KA,Mobile,1035,NETWORK
198894,2026-01-16 16:46:58,OTP,Success,DL,POS,691,None
388940,2026-01-16 16:46:59,Biometric,Success,MH,Mobile,1281,BIO_FAIL
769277,2026-01-16 16:46:59,Biometric,Success,DL,POS,1440,BIO_FAIL
351028,2026-01-16 16:46:59,OTP,Fail,KA,POS,1181,OTP_TIMEOUT
518554,2026-01-16 16:47:00,Biometric,Success,MH,Mobile,885,OTP_TIMEOUT
249020,2026-01-16 16:47:01,OTP,Success,DL,POS,1230,BIO_FAIL
578520,2026-01-16 16:47:01,Biometric,Fail,DL,Mobile,1318,BIO_FAIL
436608,2026-01-16 16:47:01,OTP,Success,MH,POS,424,None
339832,2026-01-16 16:47:02,OTP,Success,MH,POS,1443,BIO_FAIL
967156,2026-01-16 16:47:03,Biometric,Success,MH,POS,600,NETWORK
612951,2026-01-16 16:47:03,Biometric,Success,DL,POS,697,BIO_FAIL
850014,2026-01-16 16:47:03,OTP,Success,MH,Mobile,676,BIO_FAIL
970211,2026-01-16 16:47:04,Biometric,Success,DL,POS,527,None
203641,2026-01-16 16:47:05,Biometric,Success,MH,Mobile,1334,None
882708,2026-01-16 16:47:05,OTP,Success,MH,POS,878,None
697760,2026-01-16 16:47:05,OTP,Success,KA,POS,395,BIO_FAIL
330635,2026-01-16 16:47:06,OTP,Success,MH,POS,1139,BIO_FAIL
332363,2026-01-16 16:47:07,Biometric,Success,KA,POS,775,OTP_TIMEOUT
888574,2026-01-16 16:47:07,Biometric,Success,DL,Mobile,855,BIO_FAIL
108004,2026-01-16 16:47:07,Biometric,Success,DL,POS,1334,NETWORK
943971,2026-01-16 16:47:08,OTP,Fail,DL,Mobile,424,OTP_TIMEOUT
430158,2026-01-16 16:47:09,Biometric,Success,DL,POS,131,BIO_FAIL
869472,2026-01-16 16:47:09,OTP,Success,MH,POS,1247,BIO_FAIL
414936,2026-01-16 16:47:09,Biometric,Fail,DL,Mobile,1033,OTP_TIMEOUT
768404,2026-01-16 16:47:10,Biometric,Success,KA,Mobile,1127,NETWORK
497935,2026-01-16 16:47:11,OTP,Success,MH,Mobile,1471,BIO_FAIL
433873,2026-01-16 16:47:11,Biometric,Success,DL,Mobile,1186,None
162157,2026-01-16 16:47:11,Biometric,Success,MH,POS,182,NETWORK
224190,2026-01-16 16:47:12,Biometric,Fail,KA,Mobile,1415,OTP_TIMEOUT
552302,2026-01-16 16:47:13,OTP,Fail,MH,POS,105,BIO_FAIL
667978,2026-01-16 16:47:13,OTP,Success,DL,POS,1146,None
398430,2026-01-16 16:47:13,OTP,Success,KA,POS,1237,BIO_FAIL
108881,2026-01-16 16:47:14,OTP,Success,DL,POS,1145,OTP_TIMEOUT
186888,2026-01-16 16:47:15,OTP,Success,DL,Mobile,1140,None
533316,2026-01-16 16:47:15,Biometric,Success,MH,POS,1360,NETWORK
996839,2026-01-16 16:47:15,Biometric,Success,KA,POS,738,NETWORK
382465,2026-01-16 16:47:16,OTP,Success,KA,Mobile,1460,OTP_TIMEOUT
304059,2026-01-16 16:47:17,Biometric,Success,KA,POS,339,None
762484,2026-01-16 16:47:17,Biometric,Success,MH,Mobile,1171,BIO_FAIL
207471,2026-01-16 16:47:17,Biometric,Success,KA,POS,1050,OTP_TIMEOUT
455501,2026-01-16 16:47:18,Biometric,Success,KA,Mobile,271,NETWORK
827538,2026-01-16 16:47:19,OTP,Success,DL,POS,778,None
973309,2026-01-16 16:47:19,OTP,Success,KA,Mobile,1209,BIO_FAIL
624876,2026-01-16 16:47:19,OTP,Success,KA,POS,129,OTP_TIMEOUT
242630,2026-01-16 16:47:20,OTP,Success,MH,POS,803,OTP_TIMEOUT
183667,2026-01-16 16:47:21,OTP,Success,KA,POS,986,OTP_TIMEOUT
702849,2026-01-16 16:47:21,Biometric,Fail,DL,POS,1185,BIO_FAIL
626471,2026-01-16 16:47:21,Biometric,Success,KA,POS,200,BIO_FAIL
387876,2026-01-16 16:47:22,OTP,Success,DL,Mobile,938,BIO_FAIL
651153,2026-01-16 16:47:23,Biometric,Success,MH,POS,547,NETWORK
854774,2026-01-16 16:47:23,OTP,Success,KA,Mobile,249,NETWORK
726074,2026-01-16 16:47:23,OTP,Fail,MH,Mobile,366,BIO_FAIL
641853,2026-01-16 16:47:24,OTP,Fail,MH,POS,402,BIO_FAIL
562012,2026-01-16 16:47:25,OTP,Success,MH,POS,1016,None
811449,2026-01-16 16:47:25,OTP,Fail,KA,Mobile,1462,OTP_TIMEOUT
803135,2026-01-16 16:47:25,Biometric,Success,DL,Mobile,1273,BIO_FAIL
611311,2026-01-16 16:47:26,OTP,Success,DL,POS,573,OTP_TIMEOUT
548101,2026-01-16 16:47:27,OTP,Success,MH,POS,1323,OTP_TIMEOUT
683493,2026-01-16 16:47:27,OTP,Success,KA,Mobile,608,None
410516,2026-01-16 16:47:28,Biometric,Success,KA,Mobile,276,BIO_FAIL
245052,2026-01-16 16:47:29,Biometric,Fail,MH,Mobile,1105,BIO_FAIL
868031,2026-01-16 16:47:29,OTP,Success,MH,Mobile,1476,BIO_FAIL
186492,2026-01-16 16:47:30,OTP,Success,MH,POS,298,None
592476,2026-01-16 16:47:31,OTP,Success,MH,Mobile,594,NETWORK
837175,2026-01-16 16:47:31,OTP,Success,MH,Mobile,1439,None
285654,2026-01-16 16:47:31,Biometric,Success,KA,Mobile,396,OTP_TIMEOUT
141249,2026-01-16 16:47:32,OTP,Success,MH,POS,1088,None
828777,2026-01-16 16:47:33,Biometric,Success,MH,POS,369,None
210519,2026-01-16 16:47:33,Biometric,Fail,MH,POS,883,None
142412,2026-01-16 16:47:33,OTP,Success,KA,POS,1444,None
852792,2026-01-16 16:47:34,Biometric,Success,KA,POS,1205,BIO_FAIL
388881,2026-01-16 16:47:35,Biometric,Fail,DL,Mobile,645,BIO_FAIL
627873,2026-01-16 16:47:35,OTP,Success,MH,Mobile,1328,OTP_TIMEOUT
332320,2026-01-16 16:47:35,OTP,Success,MH,POS,228,BIO_FAIL
643298,2026-01-16 16:47:36,OTP,Success,DL,POS,1345,OTP_TIMEOUT
597045,2026-01-16 16:47:37,OTP,Success,MH,Mobile,125,OTP_TIMEOUT
420417,2026-01-16 16:47:37,OTP,Success,KA,POS,463,None
836015,2026-01-16 16:47:37,OTP,Success,KA,POS,1105,NETWORK
695904,2026-01-16 16:47:38,Biometric,Success,KA,Mobile,1217,BIO_FAIL
507464,2026-01-16 16:47:39,Biometric,Fail,MH,POS,1055,OTP_TIMEOUT
306161,2026-01-16 16:47:39,Biometric,Success,DL,Mobile,532,OTP_TIMEOUT
197520,2026-01-16 16:47:39,OTP,Success,MH,POS,804,OTP_TIMEOUT
355272,2026-01-16 16:47:40,Biometric,Success,MH,Mobile,1356,None
784697,2026-01-16 16:47:41,OTP,Success,KA,POS,1229,BIO_FAIL
769300,2026-01-16 16:47:41,OTP,Success,KA,POS,1383,NETWORK
954364,2026-01-16 16:47:41,OTP,Success,KA,POS,1437,None
211033,2026-01-16 16:47:42,OTP,Success,DL,Mobile,168,BIO_FAIL
983675,2026-01-16 16:47:43,OTP,Success,MH,POS,182,BIO_FAIL
385955,2026-01-16 16:47:43,Biometric,Success,MH,Mobile,336,BIO_FAIL
672970,2026-01-16 16:47:43,Biometric,Success,KA,Mobile,180,BIO_FAIL
841136,2026-01-16 16:47:44,Biometric,Success,MH,POS,613,OTP_TIMEOUT
562858,2026-01-16 16:47:45,OTP,Success,DL,Mobile,1423,NETWORK
232077,2026-01-16 16:47:45,Biometric,Success,MH,POS,1295,OTP_TIMEOUT
409593,2026-01-16 16:47:45,OTP,Success,MH,POS,1380,OTP_TIMEOUT
662567,2026-01-16 16:47:46,OTP,Fail,DL,POS,413,BIO_FAIL
740937,2026-01-16 16:47:47,Biometric,Success,DL,Mobile,1273,OTP_TIMEOUT
747165,2026-01-16 16:47:47,Biometric,Success,DL,Mobile,934,BIO_FAIL
659572,2026-01-16 16:47:47,OTP,Success,MH,Mobile,961,BIO_FAIL
429089,2026-01-16 16:47:48,OTP,Fail,MH,Mobile,572,BIO_FAIL
546267,2026-01-16 16:47:49,Biometric,Fail,DL,POS,401,NETWORK
962490,2026-01-16 16:47:49,OTP,Fail,DL,Mobile,1081,OTP_TIMEOUT
826032,2026-01-16 16:47:49,Biometric,Success,DL,POS,1260,NETWORK
574308,2026-01-16 16:47:50,Biometric,Success,MH,Mobile,291,None
165131,2026-01-16 16:47:51,OTP,Success,MH,POS,899,None
496100,2026-01-16 16:47:51,Biometric,Fail,KA,Mobile,884,BIO_FAIL
172711,2026-01-16 16:47:51,Biometric,Success,DL,POS,1414,None
574193,2026-01-16 16:47:52,Biometric,Success,KA,POS,798,NETWORK
667768,2026-01-16 16:47:53,OTP,Fail,MH,Mobile,343,NETWORK
101861,2026-01-16 16:47:53,Biometric,Fail,KA,POS,212,BIO_FAIL
711481,2026-01-16 16:47:53,Biometric,Success,MH,Mobile,1195,None
743905,2026-01-16 16:47:54,Biometric,Success,DL,Mobile,1397,OTP_TIMEOUT
933627,2026-01-16 16:47:55,OTP,Success,KA,Mobile,1107,BIO_FAIL
625582,2026-01-16 16:47:55,OTP,Success,MH,Mobile,625,NETWORK
627904,2026-01-16 16:47:55,Biometric,Fail,KA,POS,766,BIO_FAIL
127880,2026-01-16 16:47:56,Biometric,Success,KA,POS,1373,BIO_FAIL
600760,2026-01-16 16:47:57,OTP,Success,DL,Mobile,1115,NETWORK
331960,2026-01-16 16:47:57,Biometric,Success,MH,POS,1351,None
753503,2026-01-16 16:47:57,Biometric,Success,DL,Mobile,1234,OTP_TIMEOUT
435029,2026-01-16 16:47:58,OTP,Success,KA,POS,1187,OTP_TIMEOUT
997433,2026-01-16 16:47:59,Biometric,Success,KA,Mobile,372,BIO_FAIL
435373,2026-01-16 16:47:59,OTP,Success,KA,POS,1178,None
477195,2026-01-16 16:47:59,OTP,Success,DL,Mobile,101,BIO_FAIL
631206,2026-01-16 16:48:00,Biometric,Success,MH,Mobile,1084,OTP_TIMEOUT
589434,2026-01-16 16:48:01,Biometric,Success,KA,POS,1278,BIO_FAIL

755116,2026-01-16 16:48:01,Biometric,Success,MH,POS,622,OTP_TIMEOUT
678652,2026-01-16 16:48:02,Biometric,Success,MH,Mobile,802,NETWORK
907621,2026-01-16 16:48:03,OTP,Success,KA,POS,1145,BIO_FAIL
